CRN,URL,Course,Title,Instructors,Course Meeting,Credits
20264,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20264,ARCH 500,PRECEPTORSHIP PROGRAM,"Casbarian, John J.", ,15
20025,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20025,ARCH 502,CORE STUDIO II,"Jimenez, Carlos",1:00PM - 6:00PM MWF  ,10
20026,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20026,ARCH 504,COMPREHENSION II,"Vassallo Fernandez, Jesus",1:00PM - 6:00PM MWF  ,10
21329,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21329,ARCH 504,COMPREHENSION II,"Baronian, Georgina",1:00PM - 6:00PM MWF  ,10
20202,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20202,ARCH 509,TECHNOLOGY II,"Castellon Gonzalez, Juan Jose",10:50AM - 12:05PM TR  ,3
20236,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20236,ARCH 516,TECHNOLOGY IV,"Redding, Stephen",4:00PM - 5:15PM TR  ,3
25464,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25464,ARCH 550,OUT OF THIS WORLD,"Geiser, Reto",9:30AM - 12:00PM M  ,3
25465,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25465,ARCH 550,BUILDING BLANKETS,"Baronian, Georgina",10:30AM - 11:50AM MW  ,3
20027,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20027,ARCH 602,ADVANCED OPTION STUDIO,"Pope, Albert H.",1:00PM - 6:00PM MWF  ,10
21330,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21330,ARCH 602,ADVANCED OPTION STUDIO,"Finley, Dawn",1:00PM - 6:00PM MWF  ,10
21331,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21331,ARCH 602,ADVANCED OPTION STUDIO,"Renfro, Charles H.; Bishop, Kat; Lockett, Brandie",1:00PM - 6:00PM MWF  ,10
22608,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22608,ARCH 610,"HIST, THEORY & STRUCTR: PARIS","Casbarian, John J.", ,6
22609,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22609,ARCH 620,ARCHITECTURAL PROBLEMS,"Casbarian, John J.", ,10
20352,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20352,ARCH 623,PROF&MGMT IN ARCH PRACTICE,"Fleishacker, Alan",2:30PM - 3:45PM TR  ,3
20349,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20349,ARCH 645,FOUNDATIONS IN  ARCH I,"Blakely, Shantel",9:25AM - 10:40AM TR  ,3
20260,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20260,ARCH 652,FOUNDATIONS IN ARCH III,"Hight, Christopher",9:25AM - 10:40AM TR  ,3
21685,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21685,ARCH 655,CONTEMPORARY PRACTICES,"Blakely, Shantel",9:30AM - 12:00PM W  ,3
20276,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20276,ARCH 690,PEDAGOGY PRACTICUM,"Finley, Dawn", ,3
21686,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21686,ARCH 701,THESIS PROPOSAL,"Blakely, Shantel", ,1
20028,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20028,ARCH 711,SPECIAL PROJECTS,"Finley, Dawn", ,1 TO 9
25522,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25522,ARTS 160,SCULPT & PERFORM,"Mays, Devin",1:00PM - 3:50PM MW  ,3
25388,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25388,ARTS 165,BEGINNING SCULPTURE,"Bernstein, Josh",9:00AM - 11:50AM TR  ,3
24929,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24929,ARTS 225,BEGINNING DRAWING,"Bernstein, Josh",1:00PM - 3:50PM TR  ,3
24008,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24008,ARTS 225,BEGINNING DRAWING,"Fowler, Will",9:00AM - 11:50AM MW  ,3
24009,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24009,ARTS 225,BEGINNING DRAWING,"Alderson, Saran",9:00AM - 11:50AM TR  ,3
24934,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24934,ARTS 270,BIG PAINTING FOR THEATRE,"Krouskop, Mark",2:30PM - 3:45PM TR  ,3
24630,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24630,ARTS 300,SPECIAL PROB IN STUDIO ART II,"Sperandio, Christopher", ,3
21976,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21976,ARTS 301,BEGINNING PAINTING,"Alderson, Saran",1:00PM - 3:50PM TR  ,3
21415,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21415,ARTS 301,BEGINNING PAINTING,"Fowler, Will",6:00PM - 8:50PM MW  ,3
25411,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25411,ARTS 312,RELIEF I,"Masterson, Patrick",1:00PM - 3:50PM TR  ,3
25523,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25523,ARTS 313,INTRODUCTION TO LITHOGRAPHY,"Masterson, Patrick",6:00PM - 8:50PM TR  ,3
23052,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23052,ARTS 326,COLLAGE,"Sparagana, John",1:00PM - 3:50PM MW  ,3
21689,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21689,ARTS 328,FILMMAKING I,"Huberman, Brian",3:00PM - 6:00PM R  ,3
23053,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23053,ARTS 366,SCULPTURE STUDIO,"Tam, Kenneth",1:00PM - 3:50PM TR  ,3
24931,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24931,ARTS 377,ART / PRACTICE,"Hewitt, Leslie",2:00PM - 4:50PM W  ,3
24013,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24013,ARTS 384,TEXT AND IMAGE,"Sperandio, Christopher",2:30PM - 5:00PM T  ,3
21952,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21952,ARTS 387,JUNIOR SEMINAR,"Thirumalaisamy, Sindhu; Tam, Kenneth",6:00PM - 8:50PM R  ,3
24822,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24822,ARTS 400,SPECIAL PROB IN STUDIO ART III,"Sparagana, John", ,3
25899,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25899,ARTS 400,SPECIAL PROB IN STUDIO ART III,"Fowler, Will", ,3
22628,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22628,ARTS 401,PAINTING STUDIO,"Fowler, Will",1:00PM - 3:50PM MW  ,3
25471,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25471,ARTS 435,SEMINAR ON FILM AUTHORSHIP,"Dove, Charles",1:00PM - 4:50PM W  ,4
23473,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23473,ARTS 444,HANDMADE FILM,"Huberman, Brian",2:30PM - 5:00PM T  ,3
22693,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22693,ARTS 460,ADV COMPUTER GRAPHICS,"Warren, Joe D.",2:00PM - 4:15PM MF  ,4
25491,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25491,ARTS 477,PRACTICES OF ATTENTION,"Chen, Angela",1:00PM - 4:50PM F  ,4
20272,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20272,ARTS 499,SENIOR STUDIO,"Hainley, Bruce; Chen, Angela",6:00PM - 8:50PM TR  ,3
25519,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25519,ASIA 205,EAST ASIAN FOOD HISTORY,"Schoenberger, Kevin",10:00AM - 10:50AM MWF  ,3
25592,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25592,ASIA 210,JAPANESE POP CULTURE,"Suzuki, Mamiko",4:00PM - 5:15PM MW  ,3
24957,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24957,ASIA 214,E ASIAN ART CULTURAL HERITAGE,"Huang, Shih-Shan",1:00PM - 2:15PM TR  ,3
25518,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25518,ASIA 237,JAPANESE POETRY & PERFORMANCE,"Schoenberger, Kevin",2:00PM - 2:50PM MWF  ,3
24958,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24958,ASIA 242,CHINA’S FOREIGN RELATIONS,"Kim, Jaymin",11:00AM - 11:50AM MWF  ,3
25517,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25517,ASIA 260,ASIAN RELIGIOUS ENVIRONMENTS,"Huntington, Eric",4:00PM - 5:15PM TR  ,3
21541,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21541,ASIA 295,INTRO TO TRANSNATIONAL ASIA,"Ryang, Sonia; Lu, Sidney",2:30PM - 3:45PM TR  ,3
25863,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25863,ASIA 296,TRANSNATIONAL ASIAN STUDIES LA,"Ryang, Sonia",4:30PM - 5:30PM T  ,1
25516,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25516,ASIA 306,CLASSIC CHINESE NOVELS,"Schoenberger, Kevin",4:00PM - 5:15PM MW  ,3
25591,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25591,ASIA 310,ASIAN BORDERLANDS,"Kim, Jaymin",2:00PM - 3:15PM MW  ,3
23435,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23435,ASIA 357,ALGORITHMIC CULTURES IN ASIA,"Visweswaran, Kamala",6:30PM - 9:00PM M  ,3
23436,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23436,ASIA 358,FILM AND SOCIETY IN SOUTH ASIA,"Visweswaran, Kamala",6:30PM - 9:00PM W  ,3
22581,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22581,ASIA 371,HOW TO READ CHINESE PAINTING,"Huang, Shih-Shan",2:30PM - 3:45PM TR  ,3
24959,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24959,ASIA 377,CHINESE POLITICS,"Lewis, Steven",7:00PM - 9:50PM W  ,3
23450,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23450,ASIA 557,ALGORITHMIC CULTURES IN ASIA,"Visweswaran, Kamala",6:30PM - 9:00PM M  ,3
25241,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25241,ASTR 101,"STARS, GALAXIES & THE UNIVERSE","Levy, Eugene H.",2:30PM - 3:45PM TR  ,3
20002,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20002,ASTR 230,ASTRONOMY LAB,"Reiter, Megan",7:00PM - 8:30PM T  ,3
20658,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20658,ASTR 360,INTRO ASTROPHYSIC-GALAXY&COSMO,"Baring, Matthew",1:00PM - 2:15PM TR  ,3
20003,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20003,ASTR 400,UNDERGRADUATE RESEARCH SEMINAR,"Amin, Mustafa; Hartigan, Patrick",12:00PM - 12:50PM W  ,1
25242,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25242,ASTR 408,STATISTICS IN PHYS AND ASTR,"Hartigan, Patrick",1:00PM - 1:50PM MWF  ,3
20004,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20004,ASTR 452,ASTROPHYS II:GALAXY&COSMOLOGY,"Amin, Mustafa",2:30PM - 3:45PM TR  ,3
23952,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23952,ASTR 461,INDEPENDENT RESEARCH,"Hartigan, Patrick", ,1 TO 6
20005,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20005,ASTR 500,GRADUATE RESEARCH SEMINAR,"Amin, Mustafa; Hartigan, Patrick",12:00PM - 12:50PM W  ,1
25244,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25244,ASTR 503,ASTRONOMY FOR TEACHERS,"Reiff, Pat",6:00PM - 8:50PM M  ,3
25243,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25243,ASTR 508,STATISTICS IN PHYS AND ASTR,"Hartigan, Patrick",1:00PM - 1:50PM MWF  ,3
25559,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25559,ASTR 600,RADIO ASTRONOMY,"Isella, Andrea",10:50AM - 12:05PM TR  ,3
25560,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25560,ASTR 600,STAR-PLANET INTERACTIONS,"Alexander, David",2:00PM - 3:15PM MW  ,3
20099,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20099,BIOE 320,SYSTEMS PHYSIOLOGY LAB MODULE,"Long, James",1:00PM - 4:00PM M  ,1
20626,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20626,BIOE 320,SYSTEMS PHYSIOLOGY LAB MODULE,"Long, James",1:00PM - 4:00PM W  ,1
22877,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22877,BIOE 320,SYSTEMS PHYSIOLOGY LAB MODULE,"Long, James",1:00PM - 4:00PM R  ,1
20413,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20413,BIOE 321,CELLULAR ENGINEERING,"Diehl, Michael R.",2:30PM - 3:45PM TR  ,3
20499,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20499,BIOE 322,FUND OF SYSTEMS PHYSIOLOGY,"Abidi, Sabia Z.",11:00AM - 11:50AM MWF  ,3
21954,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21954,BIOE 330,BIOREACTION ENGINEERING,"San, Ka-Yiu",10:50AM - 12:05PM TR  ,3
20100,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20100,BIOE 332,BIOENGINEERING THERMODYNAMICS,"Tabor, Jeffrey",10:00AM - 10:50AM MWF  ,3
22878,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22878,BIOE 342,LABORATORY IN TISSUE CULTURE,"Ghosn, Bilal",1:00PM - 6:00PM MW  ,1
22879,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22879,BIOE 342,LABORATORY IN TISSUE CULTURE,"Ghosn, Bilal",1:00PM - 6:00PM TR  ,1
25649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25649,BIOE 342,LABORATORY IN TISSUE CULTURE,"Ghosn, Bilal",1:00PM - 6:00PM MW  ,1
24961,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24961,BIOE 348,MOLECULAR TECHNIQUES IN BIOE,"Ghosn, Bilal",11:00AM - 11:50AM MWF  ,3
20228,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20228,BIOE 360,APPRO DESIGN FOR GLOBAL HEALTH,"Bond, Meaghan",2:00PM - 3:15PM MW  ,3
20101,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20101,BIOE 372,BIOMECHANICS,"Grande-Allen, K. Jane",9:25AM - 10:40AM TR  ,3
22599,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22599,BIOE 391,NUMERICAL METHODS,"Garcia Camargo, Lucas",9:00AM - 9:50AM MWF  ,3
22600,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22600,BIOE 400,ENGINEERING UG RESEARCH,"San, Ka-Yiu", ,1 TO 4
22601,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22601,BIOE 401,UNDERGRADUATE RESEARCH,"San, Ka-Yiu", ,1 TO 4
24962,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24962,BIOE 432,"BIOEMANUFACTURING, SUS. & ECON","Lu, George",4:15PM - 5:15PM TR  ,3
23751,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23751,BIOE 447,DIG DES & VIS,"Ghosn, Bilal",1:00PM - 5:00PM F  ,1
25593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25593,BIOE 448,MICROCONTROLLERS - MED DEVICE,"Long, James",2:30PM - 5:30PM T  ,1
20213,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20213,BIOE 452,BIOENGINEERING DESIGN II,"Abidi, Sabia Z.; Bond, Meaghan; Foss, Jackie",8:30AM - 9:50AM MWF  ,3
20231,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20231,BIOE 484,BIOPHOTONICS INSTRUMENTATION,"Tkaczyk, Tomasz",1:00PM - 2:15PM TR  ,3
24964,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24964,BIOE 492,SENSORY NEUROENGINEERING,"Raphael, Rob",2:00PM - 3:15PM MW  ,3
20102,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20102,BIOE 500,GRADUATE RESEARCH,"Bao, Gang", ,1 TO 15
20997,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20997,BIOE 500,GRADUATE RESEARCH,"Bashor, Caleb", ,1 TO 15
20998,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20998,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", ,1 TO 15
20999,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=20999,BIOE 500,GRADUATE RESEARCH,"Drezek, Rebekah A.", ,1 TO 15
21000,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21000,BIOE 500,GRADUATE RESEARCH,"Grande-Allen, K. Jane", ,1 TO 15
21001,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21001,BIOE 500,GRADUATE RESEARCH,"Igoshin, Oleg", ,1 TO 15
21002,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21002,BIOE 500,GRADUATE RESEARCH,"Raphael, Rob", ,1 TO 15
21004,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21004,BIOE 500,GRADUATE RESEARCH,"Mikos, Antonios", ,1 TO 15
21006,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21006,BIOE 500,GRADUATE RESEARCH,"Hilton, Isaac", ,1 TO 15
21007,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21007,BIOE 500,GRADUATE RESEARCH,"Bao, Gang", ,1 TO 15
21008,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21008,BIOE 500,GRADUATE RESEARCH,"Richards-Kortum, Rebecca", ,1 TO 15
21009,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21009,BIOE 500,GRADUATE RESEARCH,"San, Ka-Yiu", ,1 TO 15
21010,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21010,BIOE 500,GRADUATE RESEARCH,"Suh, Junghae", ,1 TO 15
21011,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21011,BIOE 500,GRADUATE RESEARCH,"Tabor, Jeffrey", ,1 TO 15
21012,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21012,BIOE 500,GRADUATE RESEARCH,"Tkaczyk, Tomasz", ,1 TO 15
21283,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21283,BIOE 500,GRADUATE RESEARCH,"Robinson, Jacob", ,1 TO 15
21497,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21497,BIOE 500,GRADUATE RESEARCH,"Veiseh, Omid", ,1 TO 15
21516,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21516,BIOE 500,GRADUATE RESEARCH,"Hartgerink, Jeffrey", ,1 TO 15
21666,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21666,BIOE 500,GRADUATE RESEARCH,"Luan, Lan", ,1 TO 15
21667,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21667,BIOE 500,GRADUATE RESEARCH,"Segatori, Laura", ,1 TO 15
21773,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21773,BIOE 500,GRADUATE RESEARCH,"Warmflash, Aryeh", ,1 TO 15
22080,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22080,BIOE 500,GRADUATE RESEARCH,"McHugh, Kevin", ,1 TO 15
22092,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22092,BIOE 500,GRADUATE RESEARCH,"Harrington, Daniel A.", ,1 TO 15
22105,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22105,BIOE 500,GRADUATE RESEARCH,"Szablowski, Jerzy", ,1 TO 15
22110,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22110,BIOE 500,GRADUATE RESEARCH,"Lu, George", ,1 TO 15
22732,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22732,BIOE 500,GRADUATE RESEARCH,"Gao, Yang", ,1 TO 15
22739,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22739,BIOE 500,GRADUATE RESEARCH,"Kirienko, Natasha", ,1 TO 15
22748,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22748,BIOE 500,GRADUATE RESEARCH,"Lillehoj, Peter", ,1 TO 15
22792,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22792,BIOE 500,GRADUATE RESEARCH,"Sirianni, Rachael", ,1 TO 15
23544,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23544,BIOE 500,GRADUATE RESEARCH,"Thyer, Ross", ,1 TO 15
23619,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23619,BIOE 500,GRADUATE RESEARCH,"Xie, Chong", ,1 TO 15
23632,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23632,BIOE 500,GRADUATE RESEARCH,"Vlassakis, Julea", ,1 TO 15
24736,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24736,BIOE 500,GRADUATE RESEARCH,"Tao, Yizhi", ,1 TO 15
24770,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24770,BIOE 500,GRADUATE RESEARCH,"Dai, Mingjie", ,1 TO 15
25926,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=25926,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", ,1 TO 15
26046,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26046,BIOE 500,GRADUATE RESEARCH,"Diehl, Michael R.", ,1 TO 15
26079,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26079,BIOE 500,GRADUATE RESEARCH,"Butts, Jessica", ,1 TO 15
26080,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26080,BIOE 500,GRADUATE RESEARCH,"Lavery, Laura", ,1 TO 15
21313,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21313,BIOE 506,GRADUATE INDEPENDENT STUDY,"Wettergreen, Matthew A.", ,1 TO 6
21532,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21532,BIOE 506,GRADUATE INDEPENDENT STUDY,"Grande-Allen, K. Jane", ,1 TO 6
21668,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=21668,BIOE 506,GRADUATE INDEPENDENT STUDY,"Bao, Gang", ,1 TO 6
22733,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22733,BIOE 506,GRADUATE INDEPENDENT STUDY,"Tkaczyk, Tomasz", ,1 TO 6
22796,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22796,BIOE 506,GRADUATE INDEPENDENT STUDY,"Lu, George", ,1 TO 6
23647,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23647,BIOE 506,GRADUATE INDEPENDENT STUDY,"Drezek, Rebekah A.", ,1 TO 6
23649,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23649,BIOE 506,GRADUATE INDEPENDENT STUDY,"Segatori, Laura", ,1 TO 6
23745,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23745,BIOE 506,GRADUATE INDEPENDENT STUDY,"Bashor, Caleb", ,1 TO 6
24757,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24757,BIOE 506,GRADUATE INDEPENDENT STUDY,"Seymour, John", ,1 TO 6
24853,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=24853,BIOE 506,GRADUATE INDEPENDENT STUDY,"McHugh, Kevin", ,1 TO 6
26012,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=26012,BIOE 506,GRADUATE INDEPENDENT STUDY,"Avila, Raudel", ,1 TO 6
22708,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=22708,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Szablowski, Jerzy", ,2
23600,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23600,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Bao, Gang", ,2
23576,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23576,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Bashor, Caleb", ,2
23579,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23579,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Grande-Allen, K. Jane", ,2
23582,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23582,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Lu, George", ,2
23587,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23587,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Richards-Kortum, Rebecca", ,2
23591,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23591,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Tkaczyk, Tomasz", ,2
23592,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23592,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Veiseh, Omid", ,2
23593,/courses/!SWKSCAT.cat?p_action=COURSE&p_term=202420&p_crn=23593,BIOE 507,GRADUATE RESEARCH COMPONENTS I,"Vlassakis, Julea", ,2
